time_seconds,rpm,time
105.087,7062,105087
105.093,7062,105093
105.1,7082,105100
105.107,7079,105107
105.113,7079,105113
105.12,7072,105120
105.127,7079,105127
105.133,7079,105133
105.14,7089,105140
105.147,7076,105147
105.153,7076,105153
105.16,7067,105160
105.167,7078,105167
105.173,7078,105173
105.18,7100,105180
105.187,7097,105187
105.193,7097,105193
105.2,7075,105200
105.207,7087,105207
105.213,7087,105213
105.22,7097,105220
105.227,7086,105227
105.233,7086,105233
105.24,7098,105240
105.247,7088,105247
105.253,7088,105253
105.26,7085,105260
105.267,7084,105267
105.273,7084,105273
105.28,7106,105280
105.287,7125,105287
105.293,7125,105293
105.3,7096,105300
105.307,7070,105307
105.313,7070,105313
105.32,7073,105320
105.327,7117,105327
105.333,7117,105333
105.34,7120,105340
105.347,7071,105347
105.353,7071,105353
105.36,7071,105360
105.367,7122,105367
105.373,7122,105373
105.38,7108,105380
105.387,7067,105387
105.393,7067,105393
105.4,7088,105400
105.407,7130,105407
105.413,7130,105413
105.42,7119,105420
105.427,7095,105427
105.433,7095,105433
105.44,7104,105440
105.447,7114,105447
105.453,7114,105453
105.46,7117,105460
105.467,7109,105467
105.473,7109,105473
105.48,7096,105480
105.487,7111,105487
105.493,7111,105493
105.5,7138,105500
105.507,7103,105507
105.513,7103,105513
105.52,7078,105520
105.527,7130,105527
105.533,7130,105533
105.54,7143,105540
105.547,7105,105547
105.553,7105,105553
105.56,7080,105560
105.567,7123,105567
105.573,7123,105573
105.58,7142,105580
105.587,7100,105587
105.593,7100,105593
105.6,7109,105600
105.607,7140,105607
105.613,7140,105613
105.62,7131,105620
105.627,7114,105627
105.633,7114,105633
105.64,7119,105640
105.647,7130,105647
105.653,7130,105653
105.66,7139,105660
105.667,7127,105667
105.673,7127,105673
105.68,7115,105680
105.687,7120,105687
105.693,7120,105693
105.7,7140,105700
105.707,7130,105707
105.713,7130,105713
105.72,7112,105720
105.727,7125,105727
105.733,7125,105733
105.74,7152,105740
105.747,7136,105747
105.753,7136,105753
105.76,7109,105760
105.767,7125,105767
105.773,7125,105773
105.78,7130,105780
105.787,7130,105787
105.793,7130,105793
105.8,7140,105800
105.807,7141,105807
105.813,7141,105813
105.82,7130,105820
105.827,7143,105827
105.833,7143,105833
105.84,7147,105840
105.847,7136,105847
105.853,7136,105853
105.86,7152,105860
105.867,7162,105867
105.873,7162,105873
105.88,7154,105880
105.887,7146,105887
105.893,7146,105893
105.9,7144,105900
105.907,7137,105907
105.913,7137,105913
105.92,7143,105920
105.927,7159,105927
105.933,7159,105933
105.94,7148,105940
105.947,7122,105947
105.953,7122,105953
105.96,7145,105960
105.967,7153,105967
105.973,7153,105973
105.98,7136,105980
105.987,7148,105987
105.993,7148,105993
106,7165,106000
106.007,7151,106007
106.013,7151,106013
106.02,7147,106020
106.027,7165,106027
106.033,7165,106033
106.04,7170,106040
106.047,7168,106047
106.053,7168,106053
106.06,7153,106060
106.067,7153,106067
106.073,7153,106073
106.08,7166,106080
106.087,7171,106087
106.093,7171,106093
106.1,7166,106100
106.107,7162,106107
106.113,7162,106113
106.12,7161,106120
106.127,7166,106127
106.133,7166,106133
106.14,7172,106140
106.147,7156,106147
106.153,7156,106153
106.16,7160,106160
106.167,7177,106167
106.173,7177,106173
106.18,7159,106180
106.187,7139,106187
106.193,7139,106193
106.2,7161,106200
106.207,7196,106207
106.213,7196,106213
106.22,7177,106220
106.227,7146,106227
106.233,7146,106233
106.24,7155,106240
106.247,7187,106247
106.253,7187,106253
106.26,7194,106260
106.267,7163,106267
106.273,7163,106273
106.28,7178,106280
106.287,7209,106287
106.293,7209,106293
106.3,7182,106300
106.307,7160,106307
106.313,7160,106313
106.32,7171,106320
106.327,7202,106327
106.333,7202,106333
106.34,7184,106340
106.347,7158,106347
106.353,7158,106353
106.36,7172,106360
106.367,7184,106367
106.373,7184,106373
106.38,7177,106380
106.387,7174,106387
106.393,7174,106393
106.4,7186,106400
106.407,7186,106407
106.413,7186,106413
106.42,7168,106420
106.427,7179,106427
106.433,7179,106433
106.44,7209,106440
106.447,7195,106447
106.453,7195,106453
106.46,7175,106460
106.467,7204,106467
106.473,7204,106473
106.48,7211,106480
106.487,7183,106487
106.493,7183,106493
106.5,7183,106500
106.507,7204,106507
106.513,7204,106513
106.52,7204,106520
106.527,7195,106527
106.533,7195,106533
106.54,7185,106540
106.547,7171,106547
106.553,7171,106553
106.56,7205,106560
106.567,7210,106567
106.573,7210,106573
106.58,7168,106580
106.587,7187,106587
106.593,7187,106593
106.6,7223,106600
106.607,7204,106607
106.613,7204,106613
106.62,7198,106620
106.627,7215,106627
106.633,7215,106633
106.64,7211,106640
106.647,7198,106647
106.653,7198,106653
106.66,7209,106660
106.667,7217,106667
106.673,7217,106673
106.68,7192,106680
106.687,7192,106687
106.693,7192,106693
106.7,7208,106700
106.707,7220,106707
106.713,7220,106713
106.72,7201,106720
106.727,7181,106727
106.733,7181,106733
106.74,7213,106740
106.747,7211,106747
106.753,7211,106753
106.76,7203,106760
106.767,7214,106767
106.773,7214,106773
106.78,7204,106780
106.787,7208,106787
106.793,7208,106793
106.8,7219,106800
106.807,7213,106807
106.813,7213,106813
106.82,7207,106820
106.827,7202,106827
106.833,7202,106833
106.84,7217,106840
106.847,7245,106847
106.853,7245,106853
106.86,7215,106860
106.867,7195,106867
106.873,7195,106873
106.88,7220,106880
106.887,7243,106887
106.893,7243,106893
106.9,7221,106900
106.907,7208,106907
106.913,7208,106913
106.92,7239,106920
106.927,7255,106927
106.933,7255,106933
106.94,7219,106940
106.947,7196,106947
106.953,7196,106953
106.96,7235,106960
106.967,7255,106967
106.973,7255,106973
106.98,7208,106980
106.987,7203,106987
106.993,7203,106993
107,7248,107000
107.007,7248,107007
107.013,7248,107013
107.02,7205,107020
107.027,7209,107027
107.033,7209,107033
107.04,7263,107040
107.047,7245,107047
107.053,7245,107053
107.06,7208,107060
107.067,7240,107067
107.073,7240,107073
107.08,7256,107080
107.087,7229,107087
107.093,7229,107093
107.1,7212,107100
107.107,7235,107107
107.113,7235,107113
107.12,7255,107120
107.127,7254,107127
107.133,7254,107133
107.14,7239,107140
107.147,7231,107147
107.153,7231,107153
107.16,7259,107160
107.167,7260,107167
107.173,7260,107173
107.18,7241,107180
107.187,7244,107187
107.193,7244,107193
107.2,7239,107200
107.207,7238,107207
107.213,7238,107213
107.22,7241,107220
107.227,7238,107227
107.233,7238,107233
107.24,7255,107240
107.247,7259,107247
107.253,7259,107253
107.26,7235,107260
107.267,7232,107267
107.273,7232,107273
107.28,7250,107280
107.287,7262,107287
107.293,7262,107293
107.3,7235,107300
107.307,7233,107307
107.313,7233,107313
107.32,7276,107320
107.327,7282,107327
107.333,7282,107333
107.34,7241,107340
107.347,7233,107347
107.353,7233,107353
107.36,7272,107360
107.367,7267,107367
107.373,7267,107373
107.38,7235,107380
107.387,7242,107387
107.393,7242,107393
107.4,7270,107400
107.407,7277,107407
107.413,7277,107413
107.42,7237,107420
107.427,7233,107427
107.433,7233,107433
107.44,7277,107440
107.447,7272,107447
107.453,7272,107453
107.46,7248,107460
107.467,7256,107467
107.473,7256,107473
107.48,7274,107480
107.487,7274,107487
107.493,7274,107493
107.5,7256,107500
107.507,7259,107507
107.513,7259,107513
107.52,7274,107520
107.527,7263,107527
107.533,7263,107533
107.54,7252,107540
107.547,7269,107547
107.553,7269,107553
107.56,7273,107560
107.567,7256,107567
107.573,7256,107573
107.58,7262,107580
107.587,7281,107587
107.593,7281,107593
107.6,7288,107600
107.607,7270,107607
107.613,7270,107613
107.62,7263,107620
107.627,7283,107627
107.633,7283,107633
107.64,7276,107640
107.647,7258,107647
107.653,7258,107653
107.66,7278,107660
107.667,7289,107667
107.673,7289,107673
107.68,7265,107680
107.687,7259,107687
107.693,7259,107693
107.7,7281,107700
107.707,7283,107707
107.713,7283,107713
107.72,7267,107720
107.727,7274,107727
107.733,7274,107733
107.74,7277,107740
107.747,7285,107747
107.753,7285,107753
107.76,7290,107760
107.767,7282,107767
107.773,7282,107773
107.78,7280,107780
107.787,7289,107787
107.793,7289,107793
107.8,7296,107800
107.807,7286,107807
107.813,7286,107813
107.82,7277,107820
107.827,7292,107827
107.833,7292,107833
107.84,7287,107840
107.847,7270,107847
107.853,7270,107853
107.86,7304,107860
107.867,7317,107867
107.873,7317,107873
107.88,7276,107880
107.887,7256,107887
107.893,7256,107893
107.9,7302,107900
107.907,7330,107907
107.913,7330,107913
107.92,7275,107920
107.927,7246,107927
107.933,7246,107933
107.94,7291,107940
107.947,7326,107947
107.953,7326,107953
107.96,7297,107960
107.967,7271,107967
107.973,7271,107973
107.98,7313,107980
107.987,7335,107987
107.993,7335,107993
108,7290,108000
108.007,7280,108007
108.013,7280,108013
108.02,7313,108020
108.027,7317,108027
108.033,7317,108033
108.04,7278,108040
108.047,7286,108047
108.053,7286,108053
108.06,7321,108060
108.067,7311,108067
108.073,7311,108073
108.08,7278,108080
108.087,7273,108087
108.093,7273,108093
108.1,7302,108100
108.107,7319,108107
108.113,7319,108113
108.12,7314,108120
108.127,7290,108127
108.133,7290,108133
108.14,7292,108140
108.147,7315,108147
108.153,7315,108153
108.16,7329,108160
108.167,7298,108167
108.173,7298,108173
108.18,7304,108180
108.187,7330,108187
108.193,7330,108193
108.2,7311,108200
108.207,7286,108207
108.213,7286,108213
108.22,7301,108220
108.227,7321,108227
108.233,7321,108233
108.24,7319,108240
108.247,7293,108247
108.253,7293,108253
108.26,7282,108260
108.267,7313,108267
108.273,7313,108273
108.28,7334,108280
108.287,7300,108287
108.293,7300,108293
108.3,7300,108300
108.307,7330,108307
108.313,7330,108313
108.32,7350,108320
108.327,7333,108327
108.333,7333,108333
108.34,7307,108340
108.347,7316,108347
108.353,7316,108353
108.36,7313,108360
108.367,7328,108367
108.373,7328,108373
108.38,7335,108380
108.387,7307,108387
108.393,7307,108393
108.4,7294,108400
108.407,7309,108407
108.413,7309,108413
108.42,7339,108420
108.427,7323,108427
108.433,7323,108433
108.44,7281,108440
108.447,7293,108447
108.453,7293,108453
108.46,7339,108460
108.467,7344,108467
108.473,7344,108473
108.48,7295,108480
108.487,7283,108487
108.493,7283,108493
108.5,7334,108500
108.507,7343,108507
108.513,7343,108513
108.52,7300,108520
108.527,7292,108527
108.533,7292,108533
108.54,7332,108540
108.547,7345,108547
108.553,7345,108553
108.56,7303,108560
108.567,7313,108567
108.573,7313,108573
108.58,7341,108580
108.587,7320,108587
108.593,7320,108593
108.6,7304,108600
108.607,7303,108607
108.613,7303,108613
108.62,7334,108620
108.627,7336,108627
108.633,7336,108633
108.64,7290,108640
108.647,7285,108647
108.653,7285,108653
108.66,7329,108660
108.667,7331,108667
108.673,7331,108673
108.68,7289,108680
108.687,7293,108687
108.693,7293,108693
108.7,7347,108700
108.707,7328,108707
108.713,7328,108713
108.72,7299,108720
108.727,7323,108727
108.733,7323,108733
108.74,7327,108740
108.747,7311,108747
108.753,7311,108753
108.76,7293,108760
108.767,7297,108767
108.773,7297,108773
108.78,7318,108780
108.787,7301,108787
108.793,7301,108793
108.8,7268,108800
108.807,7279,108807
108.813,7279,108813
108.82,7298,108820
108.827,7288,108827
108.833,7288,108833
108.84,7264,108840
108.847,7250,108847
108.853,7250,108853
108.86,7257,108860
108.867,7285,108867
108.873,7285,108873
108.88,7257,108880
108.887,7244,108887
108.893,7244,108893
108.9,7256,108900
108.907,7248,108907
108.913,7248,108913
108.92,7226,108920
108.927,7215,108927
108.933,7215,108933
108.94,7242,108940
108.947,7220,108947
108.953,7220,108953
108.96,7177,108960
108.967,7197,108967
108.973,7197,108973
108.98,7207,108980
108.987,7186,108987
108.993,7186,108993
109,7159,109000
109.007,7160,109007
109.013,7160,109013
109.02,7124,109020
109.027,7088,109027
109.033,7088,109033
109.04,7032,109040
109.047,6996,109047
109.053,6996,109053
109.06,6958,109060
109.067,6927,109067
109.073,6927,109073
109.08,6881,109080
109.087,6837,109087
109.093,6837,109093
109.1,6791,109100
109.107,6764,109107
109.113,6764,109113
109.12,6723,109120
109.127,6690,109127
109.133,6690,109133
109.14,6646,109140
109.147,6615,109147
109.153,6615,109153
109.16,6591,109160
109.167,6661,109167
109.173,6661,109173
109.18,6850,109180
109.187,6906,109187
109.193,6906,109193
109.2,6846,109200
109.207,6800,109207
109.213,6800,109213
109.22,6744,109220
109.227,6700,109227
109.233,6700,109233
109.24,6658,109240
109.247,6612,109247
109.253,6612,109253
109.26,6568,109260
109.267,6547,109267
109.273,6547,109273
109.28,6507,109280
109.287,6484,109287
109.293,6484,109293
109.3,6464,109300
109.307,6440,109307
109.313,6440,109313
109.32,6395,109320
109.327,6350,109327
109.333,6350,109333
109.34,6307,109340
109.347,6282,109347
109.353,6282,109353
109.36,6348,109360
109.367,6488,109367
109.373,6488,109373
109.38,6565,109380
109.387,6524,109387
109.393,6524,109393
109.4,6457,109400
109.407,6412,109407
109.413,6412,109413
109.42,6346,109420
109.427,6291,109427
109.433,6291,109433
109.44,6228,109440
109.447,6183,109447
109.453,6183,109453
109.46,6132,109460
109.467,6087,109467
109.473,6087,109473
109.48,6044,109480
109.487,6036,109487
109.493,6036,109493
109.5,6101,109500
109.507,6157,109507
109.513,6157,109513
109.52,6128,109520
109.527,6080,109527
109.533,6080,109533
109.54,6025,109540
109.547,5987,109547
109.553,5987,109553
109.56,5978,109560
109.567,5991,109567
109.573,5991,109573
109.58,5975,109580
109.587,5935,109587
109.593,5935,109593
109.6,5886,109600
109.607,5839,109607
109.613,5839,109613
109.62,5783,109620
109.627,5738,109627
109.633,5738,109633
109.64,5685,109640
109.647,5664,109647
109.653,5664,109653
109.66,5738,109660
109.667,5850,109667
109.673,5850,109673
109.68,5884,109680
109.687,5841,109687
109.693,5841,109693
109.7,5779,109700
109.707,5735,109707
109.713,5735,109713
109.72,5754,109720
109.727,5942,109727
109.733,5942,109733
109.74,6294,109740
109.747,6506,109747
109.753,6506,109753
109.76,6547,109760
109.767,6406,109767
109.773,6406,109773
109.78,6144,109780
109.787,6011,109787
109.793,6011,109793
109.8,5957,109800
109.807,5906,109807
109.813,5906,109813
109.82,5844,109820
109.827,5815,109827
109.833,5815,109833
109.84,5874,109840
109.847,5957,109847
109.853,5957,109853
109.86,5953,109860
109.867,5909,109867
109.873,5909,109873
109.88,5853,109880
109.887,5801,109887
109.893,5801,109893
109.9,5733,109900
109.907,5703,109907
109.913,5703,109913
109.92,5824,109920
109.927,6069,109927
109.933,6069,109933
109.94,6178,109940
109.947,6135,109947
109.953,6135,109953
109.96,6072,109960
109.967,6020,109967
109.973,6020,109973
109.98,5949,109980
109.987,5895,109987
109.993,5895,109993
110,5827,110000
110.007,5770,110007
110.013,5770,110013
110.02,5708,110020
110.027,5653,110027
110.033,5653,110033
110.04,5598,110040
110.047,5551,110047
110.053,5551,110053
110.06,5493,110060
110.067,5530,110067
110.073,5530,110073
110.08,5971,110080
110.087,6599,110087
110.093,6599,110093
110.1,7081,110100
110.107,7015,110107
110.113,7015,110113
110.12,6282,110120
110.127,5774,110127
110.133,5774,110133
110.14,5585,110140
110.147,5632,110147
110.153,5632,110153
110.16,5879,110160
110.167,6163,110167
110.173,6163,110173
110.18,6250,110180
110.187,6196,110187
110.193,6196,110193
110.2,6139,110200
110.207,6079,110207
110.213,6079,110213
110.22,5960,110220
110.227,5805,110227
110.233,5805,110233
110.24,5672,110240
110.247,5613,110247
110.253,5613,110253
110.26,5559,110260
110.267,5518,110267
110.273,5518,110273
110.28,5470,110280
110.287,5435,110287
110.293,5435,110293
110.3,5453,110300
110.307,5637,110307
110.313,5637,110313
110.32,5964,110320
110.327,6062,110327
110.333,6062,110333
110.34,6013,110340
110.347,5960,110347
110.353,5960,110353
110.36,5900,110360
110.367,5852,110367
110.373,5852,110373
110.38,5791,110380
110.387,5743,110387
110.393,5743,110393
110.4,5685,110400
110.407,5726,110407
110.413,5726,110413
110.42,5985,110420
110.427,6264,110427
110.433,6264,110433
110.44,6620,110440
110.447,6796,110447
110.453,6796,110453
110.46,6740,110460
110.467,6446,110467
110.473,6446,110473
110.48,6087,110480
110.487,5979,110487
110.493,5979,110493
110.5,5942,110500
110.507,5891,110507
110.513,5891,110513
110.52,5936,110520
110.527,6137,110527
110.533,6137,110533
110.54,6415,110540
110.547,6441,110547
110.553,6441,110553
110.56,6371,110560
110.567,6323,110567
110.573,6323,110573
110.58,6268,110580
110.587,6223,110587
110.593,6223,110593
110.6,6162,110600
110.607,6116,110607
110.613,6116,110613
110.62,6063,110620
110.627,6014,110627
110.633,6014,110633
110.64,5958,110640
110.647,5910,110647
110.653,5910,110653
110.66,5862,110660
110.667,5847,110667
110.673,5847,110673
110.68,5889,110680
110.687,5929,110687
110.693,5929,110693
110.7,5915,110700
110.707,5876,110707
110.713,5876,110713
110.72,5814,110720
110.727,5770,110727
110.733,5770,110733
